ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcription,AlternativeValue,AlternativeTranscription
voro1241-20-220-1,,voro1241,20-220,nui;tõlv,nui,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-220-2,,voro1241,20-220,nui;tõlv,tõlv,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-222-1,,voro1241,20-222,sõakirvõs,sõakirvõs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-230-1,,voro1241,20-230,ling;linnaskiiĺ,ling,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-230-2,,voro1241,20-230,ling;linnaskiiĺ,linnaskiiĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-240-1,,voro1241,20-240,vibu;luuk,vibu,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-240-2,,voro1241,20-240,vibu;luuk,luuk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-250-1,,voro1241,20-250,nuuĺ,nuuĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-260-1,,voro1241,20-260,oda;nuuĺ,oda,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-260-2,,voro1241,20-260,oda;nuuĺ,nuuĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-270-1,,voro1241,20-270,mõõk,mõõk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-280-1,,voro1241,20-280,püss;suuŕtükk,püss,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-280-2,,voro1241,20-280,püss;suuŕtükk,suuŕtükk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-310-1,,voro1241,20-310,soomusrüüd;raudrõivaq,soomusrüüd,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-310-2,,voro1241,20-310,soomusrüüd;raudrõivaq,raudrõivaq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-330-1,,voro1241,20-330,kiivri,kiivri,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-340-1,,voro1241,20-340,kilṕ,kilṕ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-350-1,,voro1241,20-350,kimmüs;kindmüs,kimmüs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-350-2,,voro1241,20-350,kimmüs;kindmüs,kindmüs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-360-1,,voro1241,20-360,torń,torń,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-410-1,,voro1241,20-410,võit,võit,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-420-1,,voro1241,20-420,kaotus;turak;lüvväqsaaminõ;pessäqsaaminõ,kaotus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-420-2,,voro1241,20-420,kaotus;turak;lüvväqsaaminõ;pessäqsaaminõ,turak,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-420-3,,voro1241,20-420,kaotus;turak;lüvväqsaaminõ;pessäqsaaminõ,lüvväqsaaminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-420-4,,voro1241,20-420,kaotus;turak;lüvväqsaaminõ;pessäqsaaminõ,pessäqsaaminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-430-1,,voro1241,20-430,rünnäk;ründämine;päälemineḱ;pääletulõminõ,rünnäk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-430-2,,voro1241,20-430,rünnäk;ründämine;päälemineḱ;pääletulõminõ,ründämine,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-430-3,,voro1241,20-430,rünnäk;ründämine;päälemineḱ;pääletulõminõ,päälemineḱ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-430-4,,voro1241,20-430,rünnäk;ründämine;päälemineḱ;pääletulõminõ,pääletulõminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-440-1,,voro1241,20-440,kaitsma;hoitma,kaitsma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-440-2,,voro1241,20-440,kaitsma;hoitma,hoitma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-450-1,,voro1241,20-450,taganõma;tagasi tõmbama,taganõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-450-2,,voro1241,20-450,taganõma;tagasi tõmbama,tagasi tõmbama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-460-1,,voro1241,20-460,alla andma;alaq andma;perrä andma,alla andma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-460-2,,voro1241,20-460,alla andma;alaq andma;perrä andma,alaq andma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-460-3,,voro1241,20-460,alla andma;alaq andma;perrä andma,perrä andma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-470-1,,voro1241,20-470,kinniq võet;vanǵ,kinniq võet,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-470-2,,voro1241,20-470,kinniq võet;vanǵ,vanǵ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-471-1,,voro1241,20-471,vahimiiś;vaht́;tooros,vahimiiś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-471-2,,voro1241,20-471,vahimiiś;vaht́;tooros,vaht́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-471-3,,voro1241,20-471,vahimiiś;vaht́;tooros,tooros,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-480-1,,voro1241,20-480,saaḱ;sõahää;sõahüä;sõasaaḱ,saaḱ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-480-2,,voro1241,20-480,saaḱ;sõahää;sõahüä;sõasaaḱ,sõahää,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-480-3,,voro1241,20-480,saaḱ;sõahää;sõahüä;sõasaaḱ,sõahüä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-480-4,,voro1241,20-480,saaḱ;sõahää;sõahüä;sõasaaḱ,sõasaaḱ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-490-1,,voro1241,20-490,paśmiskotus;paśminõ,paśmiskotus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-490-2,,voro1241,20-490,paśmiskotus;paśminõ,paśminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-510-1,,voro1241,20-510,kalamiiś,kalamiiś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-520-1,,voro1241,20-520,õnǵ,õnǵ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-530-1,,voro1241,20-530,õngõnüüŕ,õngõnüüŕ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-540-1,,voro1241,20-540,kalavõrk,kalavõrk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-550-1,,voro1241,20-550,mõrd;sakoĺ,mõrd,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-550-2,,voro1241,20-550,mõrd;sakoĺ,sakoĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-560-1,,voro1241,20-560,süüt;eläjäsüüḱ,süüt,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-560-2,,voro1241,20-560,süüt;eläjäsüüḱ,eläjäsüüḱ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-610-1,,voro1241,20-610,jaht́ma;jahti pidämä,jaht́ma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-610-2,,voro1241,20-610,jaht́ma;jahti pidämä,jahti pidämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-620-1,,voro1241,20-620,laskma;tuld andma,laskma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-620-2,,voro1241,20-620,laskma;tuld andma,tuld andma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-630-1,,voro1241,20-630,müüdä laskma,müüdä laskma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-640-1,,voro1241,20-640,lõkś;püünis;lauss,lõkś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-640-2,,voro1241,20-640,lõkś;püünis;lauss,püünis,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-640-3,,voro1241,20-640,lõkś;püünis;lauss,lauss,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-650-1,,voro1241,20-650,püündmä;pruuḿma;koetama;väütämä,püündmä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-650-2,,voro1241,20-650,püündmä;pruuḿma;koetama;väütämä,pruuḿma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-650-3,,voro1241,20-650,püündmä;pruuḿma;koetama;väütämä,koetama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-20-650-4,,voro1241,20-650,püündmä;pruuḿma;koetama;väütämä,väütämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-110-1,,voro1241,21-110,õigus;meelevald;säädüs,õigus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-110-2,,voro1241,21-110,õigus;meelevald;säädüs,meelevald,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-110-3,,voro1241,21-110,õigus;meelevald;säädüs,säädüs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-150-1,,voro1241,21-150,kohtupidämine;kohus,kohtupidämine,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-150-2,,voro1241,21-150,kohtupidämine;kohus,kohus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-160-1,,voro1241,21-160,arvo saama;kohtu mõistma;pulmama;taidma;taltma,arvo saama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-160-2,,voro1241,21-160,arvo saama;kohtu mõistma;pulmama;taidma;taltma,kohtu mõistma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-160-3,,voro1241,21-160,arvo saama;kohtu mõistma;pulmama;taidma;taltma,pulmama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-160-4,,voro1241,21-160,arvo saama;kohtu mõistma;pulmama;taidma;taltma,taidma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-160-5,,voro1241,21-160,arvo saama;kohtu mõistma;pulmama;taidma;taltma,taltma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-170-1,,voro1241,21-170,kohtuotsus,kohtuotsus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-180-1,,voro1241,21-180,kohtumiiś;kohtuherr;kohtumõistja;sunďja,kohtumiiś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-180-2,,voro1241,21-180,kohtumiiś;kohtuherr;kohtumõistja;sunďja,kohtuherr,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-180-3,,voro1241,21-180,kohtumiiś;kohtuherr;kohtumõistja;sunďja,kohtumõistja,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-180-4,,voro1241,21-180,kohtumiiś;kohtuherr;kohtumõistja;sunďja,sunďja,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-210-1,,voro1241,21-210,nõudja;kaibaja,nõudja,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-210-2,,voro1241,21-210,nõudja;kaibaja,kaibaja,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-220-1,,voro1241,21-220,süüdläne,süüdläne,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-230-1,,voro1241,21-230,tunnistaja;tunnismiiś,tunnistaja,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-230-2,,voro1241,21-230,tunnistaja;tunnismiiś,tunnismiiś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-240-1,,voro1241,21-240,tootama;vanma;vandma;tsortõlõma;vannõt vandma,tootama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-240-2,,voro1241,21-240,tootama;vanma;vandma;tsortõlõma;vannõt vandma,vanma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-240-3,,voro1241,21-240,tootama;vanma;vandma;tsortõlõma;vannõt vandma,vandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-240-4,,voro1241,21-240,tootama;vanma;vandma;tsortõlõma;vannõt vandma,tsortõlõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-240-5,,voro1241,21-240,tootama;vanma;vandma;tsortõlõma;vannõt vandma,vannõt vandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-250-1,,voro1241,21-250,vannõq;vannutus;toovotus;tootus,vannõq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-250-2,,voro1241,21-250,vannõq;vannutus;toovotus;tootus,vannutus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-250-3,,voro1241,21-250,vannõq;vannutus;toovotus;tootus,toovotus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-250-4,,voro1241,21-250,vannõq;vannutus;toovotus;tootus,tootus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-310-1,,voro1241,21-310,süüdüstämä;süüs pandma;süüdü pandma;süütämä;süüstämä;tagistama,süüdüstämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-310-2,,voro1241,21-310,süüdüstämä;süüs pandma;süüdü pandma;süütämä;süüstämä;tagistama,süüs pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-310-3,,voro1241,21-310,süüdüstämä;süüs pandma;süüdü pandma;süütämä;süüstämä;tagistama,süüdü pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-310-4,,voro1241,21-310,süüdüstämä;süüs pandma;süüdü pandma;süütämä;süüstämä;tagistama,süütämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-310-5,,voro1241,21-310,süüdüstämä;süüs pandma;süüdü pandma;süütämä;süüstämä;tagistama,süüstämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-310-6,,voro1241,21-310,süüdüstämä;süüs pandma;süüdü pandma;süütämä;süüstämä;tagistama,tagistama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-320-1,,voro1241,21-320,süüdü mõistma,süüdü mõistma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-330-1,,voro1241,21-330,süüdü mõistma,süüdü mõistma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-340-1,,voro1241,21-340,arvo saama;õigõs mõistma,arvo saama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-340-2,,voro1241,21-340,arvo saama;õigõs mõistma,õigõs mõistma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-350-1,,voro1241,21-350,süüdläne,süüdläne,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-360-1,,voro1241,21-360,süüldäq,süüldäq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-370-1,,voro1241,21-370,karistus;nuhklus;nuhtlus;trahv́;karistaminõ,karistus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-370-2,,voro1241,21-370,karistus;nuhklus;nuhtlus;trahv́;karistaminõ,nuhklus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-370-3,,voro1241,21-370,karistus;nuhklus;nuhtlus;trahv́;karistaminõ,nuhtlus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-370-4,,voro1241,21-370,karistus;nuhklus;nuhtlus;trahv́;karistaminõ,trahv́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-370-5,,voro1241,21-370,karistus;nuhklus;nuhtlus;trahv́;karistaminõ,karistaminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-380-1,,voro1241,21-380,trahv́;trahviraha,trahv́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-380-2,,voro1241,21-380,trahv́;trahviraha,trahviraha,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-390-1,,voro1241,21-390,vangimaja;türḿ;vangikoda,vangimaja,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-390-2,,voro1241,21-390,vangimaja;türḿ;vangikoda,türḿ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-390-3,,voro1241,21-390,vangimaja;türḿ;vangikoda,vangikoda,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-420-1,,voro1241,21-420,mõrdsugatüü;tapminõ,mõrdsugatüü,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-420-2,,voro1241,21-420,mõrdsugatüü;tapminõ,tapminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-430-1,,voro1241,21-430,abielorikminõ;ülevehmreviskaminõ;abielohäötämine,abielorikminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-430-2,,voro1241,21-430,abielorikminõ;ülevehmreviskaminõ;abielohäötämine,ülevehmreviskaminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-430-3,,voro1241,21-430,abielorikminõ;ülevehmreviskaminõ;abielohäötämine,abielohäötämine,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-440-1,,voro1241,21-440,väelävõtminõ,väelävõtminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-460-1,,voro1241,21-460,palamapandminõ;läütämine,palamapandminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-460-2,,voro1241,21-460,palamapandminõ;läütämine,läütämine,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-470-1,,voro1241,21-470,vandõmurdminõ,vandõmurdminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-510-1,,voro1241,21-510,varastama;käppämä,varastama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-510-2,,voro1241,21-510,varastama;käppämä,käppämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-520-1,,voro1241,21-520,varas;näpomiiś;näposnik,varas,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-520-2,,voro1241,21-520,varas;näpomiiś;näposnik,näpomiiś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-21-520-3,,voro1241,21-520,varas;näpomiiś;näposnik,näposnik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-110-1,,voro1241,22-110,usk,usk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-120-1,,voro1241,22-120,jummaĺ;taivaesä;kukutätä,jummaĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-120-2,,voro1241,22-120,jummaĺ;taivaesä;kukutätä,taivaesä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-120-3,,voro1241,22-120,jummaĺ;taivaesä;kukutätä,kukutätä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-130-1,,voro1241,22-130,templi;pühäkoda;kerik;keŕk,templi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-130-2,,voro1241,22-130,templi;pühäkoda;kerik;keŕk,pühäkoda,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-130-3,,voro1241,22-130,templi;pühäkoda;kerik;keŕk,kerik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-130-4,,voro1241,22-130,templi;pühäkoda;kerik;keŕk,keŕk,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-140-1,,voro1241,22-140,altri;aldaŕ;aldõŕ,altri,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-140-2,,voro1241,22-140,altri;aldaŕ;aldõŕ,aldaŕ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-140-3,,voro1241,22-140,altri;aldaŕ;aldõŕ,aldõŕ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-150-1,,voro1241,22-150,ohvri;annõq;annus,ohvri,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-150-2,,voro1241,22-150,ohvri;annõq;annus,annõq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-150-3,,voro1241,22-150,ohvri;annõq;annus,annus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-1,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,kumardama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-2,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,kungutama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-3,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,koogutama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-4,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,nõõgutama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-5,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,kumardõllõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-6,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,avvustama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-7,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,avvu andma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-160-8,,voro1241,22-160,kumardama;kungutama;koogutama;nõõgutama;kumardõllõma;avvustama;avvu andma; luku pidämä,luku pidämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-170-1,,voro1241,22-170,pallõma;palvit tegemä;palvust pidämä;pallust pidämä,pallõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-170-2,,voro1241,22-170,pallõma;palvit tegemä;palvust pidämä;pallust pidämä,palvit tegemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-170-3,,voro1241,22-170,pallõma;palvit tegemä;palvust pidämä;pallust pidämä,palvust pidämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-170-4,,voro1241,22-170,pallõma;palvit tegemä;palvust pidämä;pallust pidämä,pallust pidämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-180-1,,voro1241,22-180,priistre;papṕ,priistre,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-180-2,,voro1241,22-180,priistre;papṕ,papṕ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-190-1,,voro1241,22-190,pühä,pühä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-220-1,,voro1241,22-220,lugõma;jutust pidämä;jutust ütlemä,lugõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-220-2,,voro1241,22-220,lugõma;jutust pidämä;jutust ütlemä,jutust pidämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-220-3,,voro1241,22-220,lugõma;jutust pidämä;jutust ütlemä,jutust ütlemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-230-1,,voro1241,22-230,õnnistama;pühendämä,õnnistama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-230-2,,voro1241,22-230,õnnistama;pühendämä,pühendämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-240-1,,voro1241,22-240,niit́mä;vanma;sõnoma;sõnotama;sõnno alaq pandma,niit́mä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-240-2,,voro1241,22-240,niit́mä;vanma;sõnoma;sõnotama;sõnno alaq pandma,vanma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-240-3,,voro1241,22-240,niit́mä;vanma;sõnoma;sõnotama;sõnno alaq pandma,sõnoma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-240-4,,voro1241,22-240,niit́mä;vanma;sõnoma;sõnotama;sõnno alaq pandma,sõnotama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-240-5,,voro1241,22-240,niit́mä;vanma;sõnoma;sõnotama;sõnno alaq pandma,sõnno alaq pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-260-1,,voro1241,22-260,paastma;paastu pidämä,paastma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-260-2,,voro1241,22-260,paastma;paastu pidämä,paastu pidämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-310-1,,voro1241,22-310,taivas;ilm,taivas,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-310-2,,voro1241,22-310,taivas;ilm,ilm,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-320-1,,voro1241,22-320,põrgu,põrgu,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-350-1,,voro1241,22-350,kurivaim;kuŕalinõ;juudalinõ;juudakihä;kuradilinõ;tiindüs,kurivaim,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-350-2,,voro1241,22-350,kurivaim;kuŕalinõ;juudalinõ;juudakihä;kuradilinõ;tiindüs,kuŕalinõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-350-3,,voro1241,22-350,kurivaim;kuŕalinõ;juudalinõ;juudakihä;kuradilinõ;tiindüs,juudalinõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-350-4,,voro1241,22-350,kurivaim;kuŕalinõ;juudalinõ;juudakihä;kuradilinõ;tiindüs,juudakihä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-350-5,,voro1241,22-350,kurivaim;kuŕalinõ;juudalinõ;juudakihä;kuradilinõ;tiindüs,kuradilinõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-350-6,,voro1241,22-350,kurivaim;kuŕalinõ;juudalinõ;juudakihä;kuradilinõ;tiindüs,tiindüs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-370-1,,voro1241,22-370,jumalus;iidoĺ,jumalus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-370-2,,voro1241,22-370,jumalus;iidoĺ,iidoĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-420-1,,voro1241,22-420,nõidus;kuntś;nõidminõ;võhlus;kaehtus;kahetus;kahi,nõidus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-420-2,,voro1241,22-420,nõidus;kuntś;nõidminõ;võhlus;kaehtus;kahetus;kahi,kuntś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-420-3,,voro1241,22-420,nõidus;kuntś;nõidminõ;võhlus;kaehtus;kahetus;kahi,nõidminõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-420-4,,voro1241,22-420,nõidus;kuntś;nõidminõ;võhlus;kaehtus;kahetus;kahi,võhlus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-420-5,,voro1241,22-420,nõidus;kuntś;nõidminõ;võhlus;kaehtus;kahetus;kahi,kaehtus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-420-6,,voro1241,22-420,nõidus;kuntś;nõidminõ;võhlus;kaehtus;kahetus;kahi,kahetus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-420-7,,voro1241,22-420,nõidus;kuntś;nõidminõ;võhlus;kaehtus;kahetus;kahi,kahi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-430-1,,voro1241,22-430,nõid;sopij;sobija;sorṕ;võhl;võhń,nõid,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-430-2,,voro1241,22-430,nõid;sopij;sobija;sorṕ;võhl;võhń,sopij,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-430-3,,voro1241,22-430,nõid;sopij;sobija;sorṕ;võhl;võhń,sobija,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-430-4,,voro1241,22-430,nõid;sopij;sobija;sorṕ;võhl;võhń,sorṕ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-22-430-5,,voro1241,22-430,nõid;sopij;sobija;sorṕ;võhl;võhń,võhl,,,cosgrove2020,,,,,StandardOrth,,
